time,hours_since_previous,mag,mag_previous
2016-06-18 14:00:00,1,2.04,2.88
2016-06-18 21:00:00,7,2.17,2.04
2016-06-18 23:00:00,2,2.38,2.17
2016-06-19 05:00:00,6,2.21,2.38
2016-06-19 07:00:00,2,2.66,2.21
2016-06-19 13:00:00,6,2.01,2.66
2016-06-20 04:00:00,15,3.08,2.01
2016-06-20 12:00:00,8,2.02,3.08
2016-06-20 13:00:00,1,2.02,2.02
2016-06-20 18:00:00,5,2.33,2.02
2016-06-21 00:00:00,6,2.52,2.33
2016-06-21 03:00:00,3,2.08,2.52
2016-06-21 20:00:00,17,3.34,2.08
2016-06-21 21:00:00,1,3.89,3.34
2016-06-21 22:00:00,1,2.17,3.89
2016-06-22 15:00:00,17,2.56,2.17
2016-06-22 16:00:00,1,2.81,2.56
2016-06-22 18:00:00,2,3.01,2.81
2016-06-23 01:00:00,7,2.06,3.01
2016-06-23 10:00:00,9,2.77,2.06
2016-06-23 14:00:00,4,2.02,2.77
2016-06-24 01:00:00,11,2.85,2.02
2016-06-24 14:00:00,13,2.14,2.85
2016-06-25 04:00:00,14,2.2,2.14
2016-06-25 16:00:00,12,2.11,2.2
2016-06-25 17:00:00,1,2.63,2.11
2016-06-25 18:00:00,1,2.09,2.63
2016-06-26 02:00:00,8,2.58,2.09
2016-06-26 11:00:00,9,2.01,2.58
2016-06-26 15:00:00,4,2.54,2.01
2016-06-26 21:00:00,6,2.37,2.54
2016-06-27 00:00:00,3,2.18,2.37
2016-06-27 09:00:00,9,2.08,2.18
2016-06-27 12:00:00,3,2.35,2.08
2016-06-27 14:00:00,2,2.27,2.35
2016-06-27 21:00:00,7,2.8,2.27
2016-06-28 11:00:00,14,2.85,2.8
2016-06-28 14:00:00,3,2.07,2.85
2016-06-29 00:00:00,10,2.92,2.07
2016-06-29 15:00:00,15,2.51,2.92
2016-06-29 20:00:00,5,2.13,2.51
2016-06-29 23:00:00,3,2.37,2.13
2016-06-30 04:00:00,5,2.11,2.37
2016-06-30 12:00:00,8,2.38,2.11
2016-06-30 14:00:00,2,2.82,2.38
2016-07-01 03:00:00,13,2.18,2.82
2016-07-01 05:00:00,2,2.14,2.18
2016-07-01 12:00:00,7,2.91,2.14
2016-07-01 15:00:00,3,2.93,2.91
2016-07-01 16:00:00,1,3.69,2.93
2016-07-02 09:00:00,17,2.25,3.69
2016-07-02 13:00:00,4,2.31,2.25
2016-07-02 16:00:00,3,2.0,2.31
2016-07-03 03:00:00,11,2.35,2.0
2016-07-04 12:00:00,33,2.38,2.35
2016-07-04 18:00:00,6,2.34,2.38
2016-07-05 02:00:00,8,2.24,2.34
2016-07-05 06:00:00,4,2.01,2.24
2016-07-05 07:00:00,1,2.0,2.01
2016-07-05 08:00:00,1,2.09,2.0
2016-07-05 09:00:00,1,2.04,2.09
2016-07-05 12:00:00,3,2.1,2.04
2016-07-06 09:00:00,21,2.39,2.1
2016-07-06 12:00:00,3,2.03,2.39
2016-07-06 17:00:00,5,2.21,2.03
2016-07-07 12:00:00,19,3.76,2.21
2016-07-07 17:00:00,5,2.06,3.76
2016-07-08 01:00:00,8,2.16,2.06
2016-07-08 04:00:00,3,2.07,2.16
2016-07-08 07:00:00,3,2.18,2.07
2016-07-08 11:00:00,4,2.04,2.18
2016-07-08 17:00:00,6,2.15,2.04
2016-07-09 08:00:00,15,2.43,2.15
2016-07-09 13:00:00,5,2.04,2.43
2016-07-09 15:00:00,2,2.03,2.04
2016-07-09 17:00:00,2,2.07,2.03
2016-07-09 19:00:00,2,2.62,2.07
2016-07-09 23:00:00,4,2.95,2.62
2016-07-10 01:00:00,2,2.81,2.95
2016-07-10 03:00:00,2,2.38,2.81
2016-07-10 09:00:00,6,2.04,2.38
2016-07-10 15:00:00,6,2.12,2.04
2016-07-10 23:00:00,8,2.36,2.12
2016-07-11 05:00:00,6,2.0,2.36
2016-07-11 06:00:00,1,2.07,2.0
2016-07-11 15:00:00,9,3.0,2.07
2016-07-11 16:00:00,1,2.07,3.0
2016-07-11 22:00:00,6,2.78,2.07
2016-07-11 23:00:00,1,2.51,2.78
2016-07-12 02:00:00,3,2.32,2.51
2016-07-12 07:00:00,5,2.55,2.32
2016-07-12 10:00:00,3,2.05,2.55
2016-07-12 19:00:00,9,2.51,2.05
2016-07-12 22:00:00,3,3.02,2.51
2016-07-13 13:00:00,15,2.29,3.02
2016-07-13 19:00:00,6,2.83,2.29
2016-07-13 22:00:00,3,2.46,2.83
2016-07-13 23:00:00,1,2.07,2.46
2016-07-14 07:00:00,8,2.31,2.07
2016-07-14 14:00:00,7,2.03,2.31
2016-07-14 17:00:00,3,2.06,2.03
2016-07-14 20:00:00,3,2.1,2.06
2016-07-14 21:00:00,1,2.74,2.1
2016-07-15 00:00:00,3,2.17,2.74
2016-07-15 06:00:00,6,2.42,2.17
2016-07-15 08:00:00,2,2.26,2.42
2016-07-15 09:00:00,1,2.12,2.26
2016-07-15 12:00:00,3,2.68,2.12
2016-07-15 18:00:00,6,2.27,2.68
2016-07-16 06:00:00,12,2.25,2.27
2016-07-16 07:00:00,1,2.09,2.25
2016-07-16 16:00:00,9,2.01,2.09
2016-07-16 20:00:00,4,2.66,2.01
2016-07-16 22:00:00,2,2.73,2.66
2016-07-17 09:00:00,11,3.15,2.73
2016-07-17 13:00:00,4,3.09,3.15
2016-07-17 18:00:00,5,2.37,3.09
2016-07-17 21:00:00,3,2.0,2.37
2016-07-17 22:00:00,1,2.17,2.0
2016-07-17 23:00:00,1,2.92,2.17
2016-07-18 05:00:00,6,3.84,2.92
2016-07-18 06:00:00,1,3.34,3.84
2016-07-18 09:00:00,3,3.68,3.34
2016-07-19 00:00:00,15,2.09,3.68
2016-07-19 01:00:00,1,2.2,2.09
2016-07-19 07:00:00,6,2.03,2.2
2016-07-19 12:00:00,5,3.07,2.03
2016-07-19 13:00:00,1,2.11,3.07
2016-07-19 14:00:00,1,2.14,2.11
2016-07-19 21:00:00,7,4.22,2.14
2016-07-19 23:00:00,2,2.27,4.22
2016-07-20 00:00:00,1,2.06,2.27
2016-07-20 03:00:00,3,2.74,2.06
2016-07-20 04:00:00,1,2.68,2.74
2016-07-20 05:00:00,1,2.87,2.68
2016-07-20 07:00:00,2,2.93,2.87
2016-07-20 17:00:00,10,2.02,2.93
2016-07-21 13:00:00,20,2.02,2.02
2016-07-21 15:00:00,2,2.47,2.02
2016-07-21 18:00:00,3,2.36,2.47
2016-07-21 19:00:00,1,2.03,2.36
2016-07-21 23:00:00,4,4.81,2.03
2016-07-22 03:00:00,4,2.26,4.81
2016-07-22 04:00:00,1,2.58,2.26
2016-07-22 08:00:00,4,2.49,2.58
2016-07-22 11:00:00,3,2.23,2.49
2016-07-22 15:00:00,4,2.23,2.23
2016-07-22 18:00:00,3,2.35,2.23
2016-07-22 21:00:00,3,2.88,2.35
2016-07-22 23:00:00,2,2.71,2.88
2016-07-23 04:00:00,5,3.21,2.71
2016-07-23 06:00:00,2,2.06,3.21
2016-07-23 23:00:00,17,2.96,2.06
2016-07-25 02:00:00,27,2.01,2.96
2016-07-25 12:00:00,10,2.01,2.01
2016-07-25 13:00:00,1,2.35,2.01
2016-07-25 15:00:00,2,2.07,2.35
2016-07-25 19:00:00,4,2.9,2.07
2016-07-25 22:00:00,3,2.21,2.9
2016-07-26 03:00:00,5,2.86,2.21
2016-07-26 09:00:00,6,2.55,2.86
2016-07-26 11:00:00,2,2.05,2.55
2016-07-26 13:00:00,2,2.11,2.05
2016-07-26 14:00:00,1,2.09,2.11
2016-07-26 16:00:00,2,2.23,2.09
2016-07-27 00:00:00,8,2.2,2.23
2016-07-27 03:00:00,3,2.35,2.2
2016-07-27 13:00:00,10,2.09,2.35
2016-07-27 16:00:00,3,2.25,2.09
2016-07-27 17:00:00,1,2.62,2.25
2016-07-27 23:00:00,6,2.5,2.62
2016-07-28 05:00:00,6,2.05,2.5
2016-07-28 14:00:00,9,2.25,2.05
2016-07-28 20:00:00,6,3.22,2.25
2016-07-28 22:00:00,2,2.75,3.22
2016-07-29 00:00:00,2,2.16,2.75
2016-07-29 13:00:00,13,2.54,2.16
2016-07-29 18:00:00,5,2.39,2.54
2016-07-29 19:00:00,1,2.0,2.39
2016-07-30 02:00:00,7,2.57,2.0
2016-07-30 06:00:00,4,2.38,2.57
2016-07-30 12:00:00,6,2.68,2.38
2016-07-30 17:00:00,5,3.37,2.68
2016-07-31 01:00:00,8,2.67,3.37
2016-07-31 02:00:00,1,2.85,2.67
2016-07-31 04:00:00,2,2.14,2.85
2016-07-31 07:00:00,3,2.02,2.14
2016-07-31 08:00:00,1,2.21,2.02
2016-07-31 09:00:00,1,2.19,2.21
2016-07-31 11:00:00,2,2.54,2.19
2016-07-31 12:00:00,1,2.17,2.54
2016-07-31 16:00:00,4,4.03,2.17
2016-08-01 17:00:00,25,2.8,4.03
2016-08-01 19:00:00,2,2.13,2.8
2016-08-01 20:00:00,1,2.02,2.13
2016-08-01 23:00:00,3,3.16,2.02
2016-08-02 00:00:00,1,2.94,3.16
2016-08-02 11:00:00,11,3.74,2.94
2016-08-02 19:00:00,8,2.09,3.74
2016-08-03 00:00:00,5,2.21,2.09
2016-08-03 02:00:00,2,2.19,2.21
2016-08-04 04:00:00,26,4.48,2.19
2016-08-04 05:00:00,1,2.8,4.48
2016-08-04 06:00:00,1,2.21,2.8
2016-08-04 09:00:00,3,2.32,2.21
2016-08-04 10:00:00,1,3.31,2.32
2016-08-04 12:00:00,2,2.36,3.31
2016-08-04 14:00:00,2,2.13,2.36
2016-08-04 15:00:00,1,2.05,2.13
2016-08-04 16:00:00,1,2.1,2.05
2016-08-05 03:00:00,11,2.25,2.1
2016-08-05 15:00:00,12,3.05,2.25
2016-08-06 02:00:00,11,2.32,3.05
2016-08-06 04:00:00,2,2.12,2.32
2016-08-06 05:00:00,1,3.17,2.12
2016-08-06 14:00:00,9,3.39,3.17
2016-08-06 21:00:00,7,2.38,3.39
2016-08-07 02:00:00,5,2.25,2.38
2016-08-07 06:00:00,4,2.29,2.25
2016-08-07 22:00:00,16,2.48,2.29
2016-08-08 05:00:00,7,2.25,2.48
2016-08-09 02:00:00,21,2.04,2.25
2016-08-09 04:00:00,2,2.78,2.04
2016-08-09 06:00:00,2,2.21,2.78
2016-08-09 12:00:00,6,3.34,2.21
2016-08-09 16:00:00,4,2.66,3.34
2016-08-09 18:00:00,2,2.67,2.66
2016-08-10 02:00:00,8,5.09,2.67
2016-08-10 03:00:00,1,2.99,5.09
2016-08-10 04:00:00,1,2.23,2.99
2016-08-10 05:00:00,1,2.22,2.23
2016-08-10 06:00:00,1,2.3,2.22
2016-08-10 07:00:00,1,2.65,2.3
2016-08-10 09:00:00,2,2.14,2.65
2016-08-10 10:00:00,1,2.08,2.14
2016-08-10 11:00:00,1,2.06,2.08
2016-08-10 13:00:00,2,3.84,2.06
2016-08-10 15:00:00,2,2.38,3.84
2016-08-10 16:00:00,1,2.09,2.38
2016-08-10 22:00:00,6,2.74,2.09
2016-08-11 02:00:00,4,2.21,2.74
2016-08-11 10:00:00,8,2.19,2.21
2016-08-11 12:00:00,2,2.6,2.19
2016-08-11 14:00:00,2,2.25,2.6
2016-08-12 02:00:00,12,2.28,2.25
2016-08-12 05:00:00,3,2.08,2.28
2016-08-12 09:00:00,4,3.41,2.08
2016-08-12 10:00:00,1,2.01,3.41
2016-08-12 12:00:00,2,2.12,2.01
2016-08-13 00:00:00,12,2.0,2.12
2016-08-13 02:00:00,2,2.49,2.0
2016-08-13 10:00:00,8,2.59,2.49
2016-08-13 14:00:00,4,3.03,2.59
2016-08-13 15:00:00,1,3.49,3.03
2016-08-13 16:00:00,1,3.31,3.49
2016-08-13 17:00:00,1,2.78,3.31
2016-08-13 18:00:00,1,2.59,2.78
2016-08-13 19:00:00,1,3.44,2.59
2016-08-14 01:00:00,6,2.95,3.44
2016-08-14 03:00:00,2,2.22,2.95
2016-08-14 04:00:00,1,2.16,2.22
2016-08-14 06:00:00,2,2.07,2.16
2016-08-14 10:00:00,4,2.71,2.07
2016-08-14 12:00:00,2,2.86,2.71
2016-08-14 13:00:00,1,2.37,2.86
2016-08-14 15:00:00,2,2.48,2.37
2016-08-14 18:00:00,3,3.07,2.48
2016-08-14 20:00:00,2,2.26,3.07
2016-08-14 21:00:00,1,2.22,2.26
2016-08-15 08:00:00,11,2.24,2.22
2016-08-15 16:00:00,8,3.62,2.24
2016-08-15 17:00:00,1,2.4,3.62
2016-08-15 21:00:00,4,3.32,2.4
2016-08-15 22:00:00,1,2.2,3.32
2016-08-16 01:00:00,3,2.6,2.2
2016-08-16 02:00:00,1,2.49,2.6
2016-08-16 06:00:00,4,2.11,2.49
2016-08-16 07:00:00,1,2.88,2.11
2016-08-16 08:00:00,1,2.06,2.88
2016-08-16 18:00:00,10,2.9,2.06
2016-08-16 21:00:00,3,3.07,2.9
2016-08-16 22:00:00,1,3.19,3.07
2016-08-16 23:00:00,1,2.53,3.19
2016-08-17 12:00:00,13,2.67,2.53
2016-08-18 00:00:00,12,2.41,2.67
2016-08-18 03:00:00,3,3.53,2.41
2016-08-18 04:00:00,1,2.63,3.53
2016-08-18 08:00:00,4,2.0,2.63
2016-08-18 09:00:00,1,2.45,2.0
2016-08-18 16:00:00,7,2.25,2.45
2016-08-18 17:00:00,1,2.9,2.25
2016-08-18 18:00:00,1,2.47,2.9
2016-08-19 06:00:00,12,2.31,2.47
2016-08-19 10:00:00,4,2.58,2.31
2016-08-19 16:00:00,6,2.33,2.58
2016-08-19 18:00:00,2,2.08,2.33
2016-08-20 00:00:00,6,2.24,2.08
2016-08-20 08:00:00,8,2.17,2.24
2016-08-20 09:00:00,1,2.15,2.17
2016-08-20 11:00:00,2,2.62,2.15
2016-08-20 18:00:00,7,2.16,2.62
2016-08-20 21:00:00,3,2.3,2.16
2016-08-20 23:00:00,2,3.08,2.3
2016-08-21 04:00:00,5,2.07,3.08
2016-08-21 07:00:00,3,2.96,2.07
2016-08-21 12:00:00,5,2.59,2.96
2016-08-21 19:00:00,7,2.09,2.59
2016-08-21 20:00:00,1,3.13,2.09
2016-08-21 21:00:00,1,3.53,3.13
2016-08-22 04:00:00,7,2.4,3.53
2016-08-23 02:00:00,22,2.01,2.4
2016-08-23 09:00:00,7,2.96,2.01
2016-08-23 11:00:00,2,2.67,2.96
2016-08-23 12:00:00,1,2.03,2.67
2016-08-23 17:00:00,5,2.29,2.03
2016-08-23 20:00:00,3,2.3,2.29
2016-08-25 01:00:00,29,2.41,2.3
2016-08-25 03:00:00,2,2.22,2.41
2016-08-25 14:00:00,11,2.23,2.22
2016-08-25 15:00:00,1,2.22,2.23
2016-08-25 17:00:00,2,2.02,2.22
2016-08-26 03:00:00,10,2.39,2.02
2016-08-26 08:00:00,5,2.5,2.39
2016-08-26 11:00:00,3,2.09,2.5
2016-08-26 16:00:00,5,2.37,2.09
2016-08-26 18:00:00,2,2.04,2.37
2016-08-26 23:00:00,5,2.63,2.04
2016-08-27 05:00:00,6,2.6,2.63
2016-08-27 08:00:00,3,2.28,2.6
2016-08-27 09:00:00,1,2.28,2.28
2016-08-27 12:00:00,3,2.94,2.28
2016-08-27 13:00:00,1,2.92,2.94
2016-08-27 15:00:00,2,2.21,2.92
2016-08-28 02:00:00,11,2.76,2.21
2016-08-28 05:00:00,3,2.66,2.76
2016-08-28 17:00:00,12,2.06,2.66
2016-08-28 21:00:00,4,4.49,2.06
2016-08-28 22:00:00,1,2.7,4.49
2016-08-29 05:00:00,7,2.31,2.7
2016-08-29 08:00:00,3,2.24,2.31
2016-08-29 09:00:00,1,2.77,2.24
2016-08-29 16:00:00,7,2.19,2.77
2016-08-29 18:00:00,2,2.4,2.19
2016-08-30 01:00:00,7,2.24,2.4
2016-08-30 06:00:00,5,2.18,2.24
2016-08-30 08:00:00,2,2.13,2.18
2016-08-30 11:00:00,3,2.38,2.13
2016-08-30 14:00:00,3,3.43,2.38
2016-08-31 01:00:00,11,2.2,3.43
2016-08-31 05:00:00,4,2.09,2.2
2016-08-31 06:00:00,1,2.06,2.09
2016-08-31 07:00:00,1,3.13,2.06
2016-08-31 08:00:00,1,2.68,3.13
2016-08-31 15:00:00,7,2.1,2.68
2016-08-31 16:00:00,1,2.79,2.1
2016-09-02 01:00:00,33,2.56,2.79
2016-09-02 07:00:00,6,2.45,2.56
2016-09-02 09:00:00,2,2.42,2.45
2016-09-02 15:00:00,6,3.12,2.42
2016-09-02 21:00:00,6,3.0,3.12
2016-09-02 23:00:00,2,2.31,3.0
2016-09-03 01:00:00,2,2.67,2.31
2016-09-03 02:00:00,1,2.69,2.67
2016-09-03 03:00:00,1,5.64,2.69
2016-09-03 04:00:00,1,3.47,5.64
2016-09-03 10:00:00,6,2.12,3.47
2016-09-03 14:00:00,4,2.35,2.12
2016-09-03 16:00:00,2,2.26,2.35
2016-09-03 20:00:00,4,2.68,2.26
2016-09-03 21:00:00,1,2.29,2.68
2016-09-03 23:00:00,2,2.0,2.29
2016-09-04 00:00:00,1,2.1,2.0
2016-09-04 16:00:00,16,2.77,2.1
2016-09-04 18:00:00,2,2.27,2.77
2016-09-05 01:00:00,7,2.01,2.27
2016-09-05 03:00:00,2,2.46,2.01
2016-09-05 05:00:00,2,2.85,2.46
2016-09-05 10:00:00,5,2.17,2.85
2016-09-05 12:00:00,2,2.84,2.17
2016-09-05 20:00:00,8,2.31,2.84
2016-09-06 03:00:00,7,2.24,2.31
2016-09-06 05:00:00,2,2.75,2.24
2016-09-06 14:00:00,9,2.24,2.75
2016-09-06 15:00:00,1,2.38,2.24
2016-09-06 16:00:00,1,2.2,2.38
2016-09-06 23:00:00,7,2.27,2.2
2016-09-07 07:00:00,8,2.23,2.27
2016-09-07 12:00:00,5,2.03,2.23
2016-09-07 17:00:00,5,2.21,2.03
2016-09-08 01:00:00,8,3.29,2.21
2016-09-08 08:00:00,7,2.87,3.29
2016-09-08 10:00:00,2,2.03,2.87
2016-09-08 13:00:00,3,2.26,2.03
2016-09-09 03:00:00,14,2.35,2.26
2016-09-09 09:00:00,6,2.02,2.35
2016-09-09 19:00:00,10,2.37,2.02
2016-09-09 23:00:00,4,2.07,2.37
2016-09-10 01:00:00,2,2.11,2.07
2016-09-10 09:00:00,8,2.12,2.11
2016-09-10 15:00:00,6,2.13,2.12
2016-09-10 17:00:00,2,2.25,2.13
2016-09-10 18:00:00,1,2.0,2.25
2016-09-10 22:00:00,4,2.94,2.0
2016-09-10 23:00:00,1,2.21,2.94
2016-09-11 14:00:00,15,2.09,2.21
2016-09-11 23:00:00,9,2.05,2.09
2016-09-12 04:00:00,5,2.3,2.05
2016-09-12 09:00:00,5,2.39,2.3
2016-09-12 11:00:00,2,2.11,2.39
2016-09-12 16:00:00,5,2.58,2.11
2016-09-12 18:00:00,2,2.12,2.58
2016-09-12 19:00:00,1,3.25,2.12
2016-09-12 20:00:00,1,2.22,3.25
2016-09-12 22:00:00,2,2.03,2.22
2016-09-13 02:00:00,4,2.18,2.03
2016-09-13 04:00:00,2,2.02,2.18
2016-09-13 07:00:00,3,3.54,2.02
2016-09-13 15:00:00,8,2.23,3.54
2016-09-13 17:00:00,2,2.9,2.23
2016-09-13 20:00:00,3,2.0,2.9
2016-09-13 22:00:00,2,2.22,2.0
2016-09-15 00:00:00,26,2.03,2.22
2016-09-15 02:00:00,2,2.19,2.03
2016-09-15 09:00:00,7,2.15,2.19
2016-09-15 18:00:00,9,2.31,2.15
2016-09-16 00:00:00,6,2.54,2.31
2016-09-16 01:00:00,1,3.0,2.54
2016-09-16 03:00:00,2,2.25,3.0
2016-09-16 16:00:00,13,2.06,2.25
2016-09-16 17:00:00,1,2.1,2.06
2016-09-17 08:00:00,15,2.72,2.1
2016-09-17 09:00:00,1,3.19,2.72
2016-09-17 10:00:00,1,2.63,3.19
2016-09-17 14:00:00,4,2.19,2.63
2016-09-17 23:00:00,9,2.18,2.19
2016-09-18 00:00:00,1,2.34,2.18
2016-09-18 14:00:00,14,3.26,2.34
2016-09-18 15:00:00,1,2.38,3.26
2016-09-18 23:00:00,8,2.44,2.38
2016-09-19 03:00:00,4,2.41,2.44
2016-09-19 17:00:00,14,2.12,2.41
2016-09-19 20:00:00,3,2.02,2.12
2016-09-20 02:00:00,6,2.54,2.02
2016-09-20 04:00:00,2,2.1,2.54
2016-09-20 10:00:00,6,2.51,2.1
2016-09-20 14:00:00,4,3.03,2.51
2016-09-20 16:00:00,2,2.86,3.03
2016-09-21 05:00:00,13,2.59,2.86
2016-09-21 11:00:00,6,2.0,2.59
2016-09-22 06:00:00,19,2.05,2.0
2016-09-22 08:00:00,2,2.45,2.05
2016-09-22 10:00:00,2,2.83,2.45
2016-09-22 20:00:00,10,2.16,2.83
2016-09-22 23:00:00,3,2.7,2.16
2016-09-23 02:00:00,3,2.72,2.7
2016-09-23 07:00:00,5,2.04,2.72
2016-09-23 17:00:00,10,2.11,2.04
2016-09-24 00:00:00,7,2.13,2.11
2016-09-24 07:00:00,7,2.19,2.13
2016-09-24 09:00:00,2,3.43,2.19
2016-09-24 10:00:00,1,2.87,3.43
2016-09-24 11:00:00,1,2.32,2.87
2016-09-24 15:00:00,4,2.3,2.32
2016-09-24 18:00:00,3,2.54,2.3
2016-09-24 20:00:00,2,2.48,2.54
2016-09-25 00:00:00,4,2.91,2.48
2016-09-25 01:00:00,1,3.37,2.91
2016-09-25 02:00:00,1,2.07,3.37
2016-09-25 03:00:00,1,2.56,2.07
2016-09-25 06:00:00,3,2.4,2.56
2016-09-25 08:00:00,2,2.27,2.4
2016-09-25 17:00:00,9,2.31,2.27
2016-09-25 21:00:00,4,2.24,2.31
2016-09-26 00:00:00,3,2.42,2.24
2016-09-26 04:00:00,4,2.18,2.42
2016-09-26 11:00:00,7,2.84,2.18
2016-09-26 12:00:00,1,2.23,2.84
2016-09-26 13:00:00,1,3.26,2.23
2016-09-26 14:00:00,1,4.32,3.26
2016-09-26 15:00:00,1,3.18,4.32
2016-09-26 16:00:00,1,2.38,3.18
2016-09-26 17:00:00,1,2.18,2.38
2016-09-26 18:00:00,1,2.43,2.18
2016-09-26 19:00:00,1,2.92,2.43
2016-09-26 20:00:00,1,2.09,2.92
2016-09-26 22:00:00,2,2.39,2.09
2016-09-26 23:00:00,1,3.2,2.39
2016-09-27 00:00:00,1,2.57,3.2
2016-09-27 01:00:00,1,2.52,2.57
2016-09-27 02:00:00,1,2.24,2.52
2016-09-27 03:00:00,1,4.33,2.24
2016-09-27 04:00:00,1,2.99,4.33
2016-09-27 05:00:00,1,3.18,2.99
2016-09-27 06:00:00,1,2.5,3.18
2016-09-27 07:00:00,1,2.46,2.5
2016-09-27 08:00:00,1,2.06,2.46
2016-09-27 09:00:00,1,2.68,2.06
2016-09-27 13:00:00,4,2.06,2.68
2016-09-27 14:00:00,1,2.58,2.06
2016-09-27 16:00:00,2,2.24,2.58
2016-09-27 20:00:00,4,2.24,2.24
2016-09-27 23:00:00,3,2.08,2.24
2016-09-28 00:00:00,1,2.7,2.08
2016-09-28 01:00:00,1,3.64,2.7
2016-09-28 02:00:00,1,3.27,3.64
2016-09-28 03:00:00,1,2.2,3.27
2016-09-28 04:00:00,1,2.0,2.2
2016-09-28 05:00:00,1,2.74,2.0
2016-09-28 07:00:00,2,2.6,2.74
2016-09-28 09:00:00,2,2.07,2.6
2016-09-28 12:00:00,3,3.07,2.07
2016-09-28 13:00:00,1,2.05,3.07
2016-09-28 15:00:00,2,3.25,2.05
2016-09-28 16:00:00,1,2.33,3.25
2016-09-29 00:00:00,8,2.08,2.33
2016-09-29 07:00:00,7,2.44,2.08
2016-09-29 09:00:00,2,2.8,2.44
2016-09-29 11:00:00,2,2.08,2.8
2016-09-29 12:00:00,1,3.04,2.08
2016-09-29 14:00:00,2,2.79,3.04
2016-09-29 16:00:00,2,2.05,2.79
2016-09-29 18:00:00,2,3.21,2.05
2016-09-29 21:00:00,3,2.06,3.21
2016-09-30 06:00:00,9,2.18,2.06
2016-09-30 15:00:00,9,2.23,2.18
2016-09-30 18:00:00,3,2.26,2.23
2016-10-01 02:00:00,8,2.06,2.26
2016-10-01 05:00:00,3,2.1,2.06
2016-10-01 07:00:00,2,3.52,2.1
2016-10-01 09:00:00,2,2.03,3.52
2016-10-01 11:00:00,2,2.51,2.03
2016-10-01 17:00:00,6,2.96,2.51
2016-10-01 18:00:00,1,2.03,2.96
2016-10-01 21:00:00,3,3.21,2.03
2016-10-01 23:00:00,2,2.52,3.21
2016-10-02 05:00:00,6,2.09,2.52
2016-10-02 11:00:00,6,2.23,2.09
2016-10-02 15:00:00,4,2.28,2.23
2016-10-02 22:00:00,7,3.02,2.28
2016-10-03 00:00:00,2,2.02,3.02
2016-10-03 04:00:00,4,2.01,2.02
2016-10-03 14:00:00,10,2.2,2.01
2016-10-03 17:00:00,3,2.07,2.2
2016-10-03 19:00:00,2,2.42,2.07
2016-10-03 23:00:00,4,2.3,2.42
2016-10-04 01:00:00,2,2.23,2.3
2016-10-04 04:00:00,3,2.34,2.23
2016-10-04 07:00:00,3,2.19,2.34
2016-10-04 12:00:00,5,2.24,2.19
2016-10-05 09:00:00,21,2.26,2.24
2016-10-05 10:00:00,1,2.47,2.26
2016-10-05 13:00:00,3,3.4,2.47
2016-10-05 14:00:00,1,3.02,3.4
2016-10-05 18:00:00,4,3.16,3.02
2016-10-05 19:00:00,1,2.07,3.16
2016-10-06 06:00:00,11,2.01,2.07
2016-10-06 12:00:00,6,2.04,2.01
2016-10-06 13:00:00,1,2.52,2.04
2016-10-06 14:00:00,1,2.02,2.52
2016-10-06 15:00:00,1,2.31,2.02
2016-10-06 20:00:00,5,2.88,2.31
2016-10-07 05:00:00,9,2.31,2.88
2016-10-07 10:00:00,5,2.37,2.31
2016-10-07 13:00:00,3,2.68,2.37
2016-10-07 23:00:00,10,2.24,2.68
2016-10-08 01:00:00,2,2.25,2.24
2016-10-08 03:00:00,2,3.4,2.25
2016-10-08 13:00:00,10,2.41,3.4
2016-10-08 14:00:00,1,2.05,2.41
2016-10-08 15:00:00,1,2.24,2.05
2016-10-08 16:00:00,1,2.08,2.24
2016-10-08 17:00:00,1,2.51,2.08
2016-10-08 21:00:00,4,2.64,2.51
2016-10-08 22:00:00,1,3.74,2.64
2016-10-09 03:00:00,5,2.48,3.74
2016-10-09 06:00:00,3,2.02,2.48
2016-10-09 19:00:00,13,2.1,2.02
2016-10-10 00:00:00,5,2.22,2.1
2016-10-10 04:00:00,4,2.33,2.22
2016-10-10 05:00:00,1,2.37,2.33
2016-10-10 08:00:00,3,2.67,2.37
2016-10-10 12:00:00,4,2.6,2.67
2016-10-10 13:00:00,1,2.52,2.6
2016-10-10 17:00:00,4,2.27,2.52
2016-10-10 18:00:00,1,2.45,2.27
2016-10-11 00:00:00,6,2.08,2.45
2016-10-11 15:00:00,15,2.37,2.08
2016-10-11 22:00:00,7,2.38,2.37
2016-10-12 01:00:00,3,2.06,2.38
2016-10-13 05:00:00,28,2.11,2.06
2016-10-13 10:00:00,5,2.04,2.11
2016-10-13 18:00:00,8,2.28,2.04
2016-10-14 08:00:00,14,2.06,2.28
2016-10-14 18:00:00,10,2.29,2.06
2016-10-14 19:00:00,1,2.11,2.29
2016-10-15 01:00:00,6,2.55,2.11
2016-10-15 08:00:00,7,2.4,2.55
2016-10-15 10:00:00,2,2.76,2.4
2016-10-15 12:00:00,2,2.19,2.76
2016-10-15 19:00:00,7,2.53,2.19
2016-10-15 20:00:00,1,2.04,2.53
2016-10-16 00:00:00,4,2.09,2.04
2016-10-16 06:00:00,6,2.65,2.09
2016-10-16 12:00:00,6,2.44,2.65
2016-10-16 13:00:00,1,2.62,2.44
2016-10-17 00:00:00,11,2.72,2.62
2016-10-17 02:00:00,2,2.83,2.72
